,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating,rating
movie_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
user_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4.001964020949476,4.977355026552083,3.003201538901905,2.0120266579495443,1.0281682356819133,4.975269286167887,3.9721750024298865,3.0056314559653297,3.99098065350543,4.987315968171841,2.9958672477625314,2.0147204287853504,3.9834209034725534,2.019049858302283,4.965808756398322,3.9994494660005326,3.0087654632608674,2.9916065024298604,4.969388145663987,3.9935286634166975,3.2407421420098204,3.869994544805188,3.5880960604860683,3.0420746679818684,2.582900727141331,0.9946507897952904,2.709671366297445,3.9864122155037167,2.4876635037517585,3.561723985774069,2.6891714212330293,1.1640107591422055,1.4242843474523992,2.1606267226719176,4.980370858218711,2.9089890403203773,1.6584423358345102,3.8523793975823897,3.0419317256491913,1.3216276304962984,2.9863623733002256,2.918406785536901,3.3853876577142428,2.9733070860382744,2.654888237658214,4.968288571416777,3.1394233726640604,2.253744176751953,1.5176767353565914,2.214176869109045,2.88911453260844,3.5237013768554166,1.5129144341101357,0.9355392218539408,1.3981754000269786,1.1606961550486579,3.992939234612049,3.634668232580161,2.3856951806163007,1.3733865858426517,2.0910997105215854,2.5377277263495515,3.201288599747653,3.2880743414463094,1.9597715006316119,2.720166969752571,1.533839785369186,1.4807081725840343,1.0194405628588248,2.669453163939727,3.5978766496921324,3.2638256596173196,-0.2588478676476844,3.4946481798432543,2.1564515500469614,1.4389991466943106,0.8351567119090151,1.991662616482005,1.3972901208045232,1.9916626164820919,2.354502658797418,2.6277441380499336,2.8442261577508825,2.8665904407138143,2.171419253970711,2.0750806682619434,2.6694531639395866,2.011022540344521,4.97832032571133,3.1697122516683645,2.9374303685370893,2.1702068280677764,2.4352450267093357,1.766411893872931,1.90227784243681,4.017797923437602,2.385790228019725,1.9022778424362539,0.9421155140530243,0.48351988555164865,0.49464008033586965,2.2763730709702608,2.518133013745557,2.0893254567034325,1.5277259827016454,1.7152302281698495,1.4734702853940833,2.7051806280126196,0.9123274425940138,1.5281826139026458,2.4139376616083275,1.0993750568603922,1.2802969121727088,0.7329202830748685,0.9953208164196607,1.3408423618262244,1.0496020964594146,0.8414828652288522,1.2900359032868614,1.2341947394908548,1.4644519198939914,1.501159735765563,3.0719115719372923,3.648201150284539,3.5344887315063738,1.0238708112952497,2.7158279039420528,3.0745151233903925,0.3074328774973739,1.106368318084157,2.943029061921312,3.4987319940321,4.252832872222236,4.3519418348624805,2.593326578889492,5.215000344979359,3.930095786657774,3.437058042688508,2.58095726375092,2.5223345570623845,2.5822913153407216,4.366214996868641,3.72299087733463,2.1475613850063815,2.8243947977167436,1.0450868767462576,4.974433304895981,4.9866353847012945
2,4.035019464426484,3.4835332563855594,2.5092000134719505,1.9020024968235754,2.1691844091139934,4.606267421126446,2.3184305570522015,2.5549138514047156,2.694597087619106,3.7225836497606006,2.351488574481078,1.9468048040366641,3.0126063513380954,3.6096383194796315,2.798297602499754,4.476669812658063,3.059057513337367,2.5646873322853314,3.455734648483618,2.8740621490215714,3.971067426204298,3.9908995035745956,4.965366666986857,3.0053331874445677,2.009763368004378,1.0186121789851497,3.9484210869743883,4.958833484453984,2.9805442765065444,2.993620177140179,2.9810042619613406,1.0109624692554273,1.0040198554992175,2.0132010833008667,3.990694640070667,2.9993227022220146,1.9870295176710382,4.966340317465791,2.776586325236085,2.141624104239192,3.324361489852899,2.8039365601857114,3.4798434329927517,3.1870674374439885,1.972946941418956,2.989110551697921,2.3101204234179904,2.615861910611993,2.5185725644636623,2.7682494764396526,2.8578906750187816,2.806424966584073,2.4855659012894504,1.9149859409783487,0.9390158410909997,0.5926212361373296,2.3592791703741764,1.7683347920336534,2.4438341319176784,2.5538176744606034,2.059042126556385,2.442991372540309,3.999717678425978,2.6386713558378796,2.235659447944132,1.239243503617999,0.8521503632595792,2.532695644583417,1.2101529925831531,2.627485921191112,3.897104521514059,2.6748810594949504,1.7492470043045831,3.6344527838954286,2.5169579551514256,2.1844234491583103,1.6961124736116246,1.8835463920370346,1.8361512537332039,1.8835463920370583,2.4879742418637907,2.2792137257660072,3.0950369219038976,3.434223293717834,2.9122119475053694,2.5800907828872495,2.6274859211911066,2.7641878256077543,3.4875601151038067,3.3048094230572302,2.5343441500492965,2.2759096935976406,1.6168378334081543,2.3209569317717675,1.3137284537080618,4.116830117071556,1.689015198267465,1.3137284537073284,-0.1365926891554738,-0.42478782272159094,0.1881459889677999,2.17905009336857,1.9666561820072286,1.7463892735382471,0.4480180981171475,0.8810676338775824,1.0934615452383365,2.399317001837975,-0.2045209142522693,0.44840681404665067,2.1675787045377195,0.2281399055775144,0.9520849343621096,1.090941926559361,1.2062332555394857,1.4311261679454166,0.4611652981227446,-0.39919397763272824,0.953181249960975,0.4852224536770791,1.7563682041913435,1.0258032301867739,1.8451227114570095,2.8705070529457855,2.6711032486110526,0.6863615377305643,1.4346789628223044,1.8488772237456674,0.7803754768336517,1.7736989889800345,2.9349403885309244,3.627406379883065,2.848230941925276,2.5993424463319723,1.8706777622246666,4.052811719170614,2.6053066974392554,2.24861823998811,2.869465324466467,1.0930152127187744,3.8066216309254792,3.603791481662137,4.052230301410532,1.4333370835376913,1.5561010981084094,1.248058652760575,3.71907949298934,4.4845864410967184
3,3.6995497789341965,3.1843093569189507,4.337060035618262,3.6587839950438914,5.3888306971253135,3.5404765154433324,1.9870546310031447,4.145075789664028,4.101322700214252,3.3607978891057897,2.677206493410781,4.060845398827833,2.4377168543782295,5.0677792265723065,1.3479036206163926,3.7480490672372464,3.9975070338933234,2.6178091553368636,2.194707395123419,3.790690430841986,3.485259620599513,5.034815412510052,3.7580867024671205,4.047973341461843,3.1700975466835573,2.1745384286437504,1.3973092370591342,3.561387040548543,2.491298945884781,2.925157202188636,2.2652821057908397,2.000516111055575,2.2607336440560033,3.4159906575641656,3.30329746522221,3.619283467830934,1.660865963923187,3.4781137617699707,4.993726609160581,3.9739322808232447,4.97994875212277,3.998024439072807,4.996220014096235,3.989829026884496,2.005181639235201,1.0108256470709955,2.995931719180759,3.983023504806546,4.9630483132041014,4.968707576956108,3.986771636758618,3.0002094110571216,3.979468726836732,3.9681758091557864,2.9922831605046483,1.0121254712422596,1.029857168285928,1.027388450477036,3.980357527394362,4.965671491955029,2.9896530609623357,3.9837054507386096,3.969907565263427,2.693850880872005,2.4258773363751485,2.386513177488659,1.2732627709733442,3.713014732158359,2.745288094009787,2.483358921044662,4.514103049132268,1.8685310154880976,3.15718713177765,4.124613628143175,3.274305141959718,3.006918940262297,2.8940720410314618,1.6859952428098652,2.3008231483663106,1.685995242809811,3.2017490576831413,1.7772631291486858,3.0505908811651246,3.8208338898743426,3.840740888936848,3.0981868266014043,2.4833589210448204,3.141082833723748,2.3072401716881537,3.180747996561672,2.8581817286434896,3.438629675106707,3.227681829961773,3.1142749179755227,2.642959657900891,4.079856083662435,3.770968380968687,2.642959657900071,1.1612960014705955,0.5692213194688135,0.8865922167623808,3.244766465486258,3.5293771252199067,2.943863061693431,2.0408558367084195,2.3420562541078733,2.057445594373536,3.830280529013092,1.1547353829956462,2.0411528503144787,2.527142400984088,1.4556387867878156,2.8525027189055363,2.2004637302500223,2.6998815823189886,3.1496006245475345,1.9976713363384573,0.7960432813006806,2.8513198737525647,2.4482913355509437,2.994210058872796,1.8361212483509732,2.8174633790502766,3.5948072533064463,3.412273112604404,1.8348849573872563,1.6095950271199986,2.8166149119831254,2.916905926593597,3.0162903892356825,3.098850460563256,3.027196951453759,2.980405133655782,3.170951019720395,3.5832088028662454,3.939582678409445,2.830773225491575,2.9902049466118537,3.4606913313799743,1.4740822436733934,3.645145989329299,3.6151792754116,3.8017902735170805,3.6704002214634297,2.2043923310451436,3.9949865809181673,2.8013873702925807,4.8433195688019115
4,5.030924140756511,4.051503055740593,4.183367793041246,3.5953076335130243,3.1733490750125184,5.090641296898079,3.7251263965791446,4.192087197464126,5.385145343487336,4.461469732979761,3.428202308738784,4.188021385467838,3.5552157591572717,4.677906678217315,3.8497603940169633,5.16348933452674,4.008610190742314,3.759751209113727,4.190421871688411,4.724703444497999,3.652265965201171,5.045071914180591,5.053609752120073,3.8534530193589838,3.5579812164434985,2.7776689048198,2.553242497514271,4.3530757163185445,2.794772456314755,3.3348178969632993,3.344759189971192,1.522898894202068,1.574410546155137,2.750143750688881,4.808387878819658,4.135900215197825,1.8631816375431742,4.236301429412234,4.036836106856367,2.519650640577689,4.326898533601897,3.816494449104179,4.72704986908917,4.422446382842509,3.0618448026599894,3.770885680054319,3.1451804070820613,3.5233425884541894,3.038901061888079,3.451974632376625,3.4912536116374104,3.049367925109451,3.3657823147779946,2.2658908782666822,1.8818679140519137,1.5718711233096287,3.802574501179266,3.490126362696599,3.174896375972927,3.4265360400484393,2.71067679015815,3.4749757395108145,4.989226574779268,3.982176771325886,3.0028323941531467,1.9991790067219655,1.0090269709998303,2.0115431979402336,2.995718671652115,3.97339072638843,4.991261428980115,4.954314490612108,3.999628549101998,4.980616214253795,3.00024657830602,2.0044438165842937,1.0161324257835123,2.978268199451744,1.997344435228249,2.978268199451885,3.0087406373230934,3.966291345032376,4.973633695269984,3.993175255651822,2.999930553953146,2.992466962164439,3.9733907263881987,2.9930423002916395,4.987379855820644,4.965918956975038,3.8168496466403297,2.8263802634559347,2.8624880071207968,2.4550288830373836,2.1871739952536724,4.404761206032952,2.9896409139037434,2.1871739952527776,0.48667423234624707,-0.0002853765552572236,-0.7440045218280162,3.0622718945993843,3.062129206321016,2.6247229449264116,1.3116759518153998,1.7496250455805005,1.7497677338581359,3.49967815599445,0.4371208848397511,1.3120760959068394,2.5488422884821245,0.874669834512039,2.0839244165829447,1.8485998855777217,2.1771906272932235,2.617642966311458,1.3143629187120969,0.12294449720455145,2.0786301669607283,1.5646367815510485,2.6494838597073747,1.5383613244315524,3.203929971742236,3.7386100452724134,4.2539713672774,1.462839410736939,2.358653801970095,3.2078914686927344,1.7457401329947082,2.9957433211297775,4.53067149460676,4.78448215599845,4.470199821048115,4.2922683774650565,3.340735861344332,5.8089107188724745,3.6452681940094966,3.8138442820420284,4.944294395707374,1.8893852002878844,4.1927748232528765,4.715349842872979,5.86928267882516,2.735211027187039,3.0141771121796967,2.1069424591082493,4.114949819267946,4.595585490301655
5,4.55435697138269,4.956717216098042,4.368926937108323,5.283561894265749,5.182327277292685,3.926371020537456,3.5786143725500703,6.102801380436438,5.998480678230816,4.574175787561753,3.8713967757541785,4.1714872148705435,3.9945293147351544,4.626602264365132,4.072661970285737,4.330610473555095,5.4299605163393645,3.2789329102301275,3.7634846314468597,3.2190403911937926,2.448432155886805,5.723288494393401,4.193208651634089,5.0327145277671255,4.7046953913065455,3.596754944772049,1.4169769081132197,3.5317023202728115,2.642437950564784,2.1256848017470618,2.480513820507532,2.6236934915188916,3.4290832465291587,4.375946562372487,4.995769976966801,3.781389306914581,1.7616253003765192,3.4350777456318964,5.663552897048093,3.4193716862870116,5.179275070537614,3.541254708378404,4.261956715864963,5.294328514488066,3.5589901506596235,3.1918298225505644,4.119098708286323,4.340998977445707,4.131016322682858,4.643684254961007,4.226242798876843,3.467259552946495,3.9562759978841435,3.099751943811534,4.502267799622595,2.9508983630329517,4.111429251722903,3.6354878873954126,4.1997855546423715,4.340485438378778,3.337017956520404,4.2100471882632045,3.9517767831541835,3.627353942333728,3.7435093059858753,4.088216212924069,2.1073451579945446,3.1608009544581224,3.8778652244131364,2.785431882361519,4.961767280597085,2.5977473463133136,2.2820059389033247,4.079746945385317,3.5263336628528203,2.6556338078074253,2.4985753474830714,1.9627821251085873,2.1504666611567558,1.9627821251085844,3.745447502143319,2.2802647357108543,3.1730833617202983,3.8381535215583953,3.531436793292955,2.973116418409772,2.785431882361573,2.6543586041555027,3.5647109305425113,3.6428145773340264,3.9985358601416707,3.9828158079071456,4.959090547286737,2.996826496301232,3.9754369745174327,4.00327024509271,4.9984093842106185,3.975436974516727,2.9970784510477966,2.005253630146199,3.00001574258316,3.9614088602075674,4.964035675279801,3.9684229173622803,3.9894574520320627,3.982451031671955,2.9798242165990834,4.957021618125234,3.0008663880639936,3.9894650888263423,2.9940713305181017,2.993852330908639,4.137645179928062,2.369494530455807,3.213410226972144,4.041038814430796,3.375662667278593,2.6939994820918054,4.138980724168721,4.187533932876631,3.40669328243093,2.7717925025111296,4.1088832538961935,4.566335536893001,4.156719853014605,2.4469438389816855,2.5349026006659927,4.108402519183104,3.6933991257555454,3.2517256472094154,3.2528143402672067,2.7399247726580036,3.8345633935444483,4.615721899838951,4.923505830589698,5.41791190043466,4.142816193757381,4.005331213576695,3.301806292168737,2.597468723247355,3.2853688272959887,4.6940344138171906,3.661951075186344,4.99920321758388,3.9406536833249928,2.4916990321661316,3.798830514866681,4.810186716987137
6,5.115294873081779,4.706581982847781,4.720692550846298,5.3175001336574566,5.057492482812342,3.223679631638534,2.9214664798139545,5.947769811869057,5.679187590882009,3.383015683490658,3.3261303437545533,4.981724934071701,3.1606129125551647,4.345029855034195,1.5516306863696054,4.186904977037502,4.696102651588905,1.446393595914198,2.2497460242988048,3.061037823082433,2.1642478007293984,4.970387785012608,4.170762876189835,4.1326355498295255,3.3007493499662637,5.2648051684000015,0.5011126903344377,2.537458184149856,2.0437294975473184,2.076800451595016,1.2042423504624804,2.4071699838639535,3.8007651157951208,3.951376558720509,3.652976408742427,3.655263381749883,1.362486331698207,2.4157490133988726,5.2209116657461205,3.071103228092254,4.221283433234339,3.260494883556763,3.764923194377494,4.015334317464615,1.9842416761809496,2.5378716960904684,4.065933543958884,4.610321604374354,3.7974022448914724,4.356007439581644,4.626442522962669,2.924606110170997,4.453782263818579,2.814485271285015,5.0316749259854525,4.023750171188426,4.5430299706491715,2.599166574225618,3.921440028674417,3.139819489210722,2.8910322720090464,4.00463648161524,4.088107216490327,3.3207632931008586,4.94007849863906,3.92445354691056,2.2447371163036847,2.588632015037751,2.5322864998836097,2.2469264777089957,3.6648569455987747,2.0760737090447043,3.0745672089930696,3.404757900869333,2.616226436087498,2.17001236469966,2.166374118832075,1.5805399456973346,1.7513927143615928,1.5805399456973301,2.507253247901521,1.828306827370933,2.586165737421539,3.318976108205984,2.8332516995264596,2.417779246373332,2.246926477709044,1.9326941130418875,2.492411679559278,2.878339977354937,2.5445871383510412,3.3396770534823994,4.2620629468485065,2.461024503656974,3.552372633890622,3.7080140432344804,4.712543501865067,3.5523726338903123,3.381272977137118,2.4903804022994818,2.241075854715662,2.981017365607411,4.226207566756546,3.266694999748818,4.1236891438260805,3.8380502680319175,2.592860066882454,3.9405299326150267,3.449892969307294,4.123727902173355,2.7502525345870112,3.1642153351655242,4.9717129756390745,2.970300916237185,3.966426053998959,4.966657744364677,3.9845004104765427,3.0064497132400847,4.971623768569963,4.979145673654148,3.9754669888776872,2.9962843269529724,3.9890682143740035,4.998354960018131,3.991764568133229,2.9806428476641753,2.004076675389347,3.9891299889230294,4.9578774433703,3.975905334868444,3.001312048649334,2.01763558127719,3.002864709822038,4.000119592096408,4.982198608813778,4.105308896437171,3.0782719244906263,3.5650662839820253,3.5733889737831377,2.152414082551493,2.568533531946792,3.326539486050147,3.0957255655549147,4.957330617032195,2.8509572376401757,3.4222583653874095,2.262087282928261,2.6041584288768007
7,3.4480703503683587,3.889846752874024,4.240512756044338,3.8957432634492006,3.8265179456625638,4.39533925212962,3.8715746722325672,4.348428471892134,4.5095488427501165,3.422330580942035,2.2032976896223246,2.2182593937716626,3.2563717581889633,3.6353827187852574,4.083579487602624,3.6836436272125304,3.7000025341073437,3.3850772545096084,3.794407538715284,3.1095340195114947,3.106296663153132,4.627134929916315,3.9229398169348784,3.753682461222263,3.725667739693025,2.043224491542898,2.1262186325285772,3.766577223035728,2.5085128879215777,2.679659036022186,2.6823998419856427,1.669061039099381,1.761223887502635,2.9216770399693304,4.647656868192059,2.9433806274150616,1.672341925281053,3.643098402258395,4.05689565980348,2.401209398089316,3.882063581091395,3.2067338546950017,4.062317098669545,4.699493548616194,3.319055723427816,3.232537188981949,2.711722915486108,2.989250233575843,2.820923936171835,3.1394146084807404,2.8352716977992474,2.44814053799082,2.8028285837201374,2.1293430797144723,2.2077304280229115,1.488946045487152,3.1678317960928823,3.0231334721037944,2.8666361864676277,3.471884498643953,2.4075577937474133,2.826334081821964,3.4988924619532824,2.9522972396025504,2.5805412560428946,2.1519057205766274,1.0897348788765178,2.1683575533812296,3.0956082662443123,2.742619617367227,4.172290380409727,3.0297506493601096,1.2069079330161805,3.7718714457906413,2.846165850640598,1.9406296263247833,1.453877924333529,2.0000327312611383,1.712901699268309,2.000032731261191,2.9460907819879303,2.514891690310751,3.1204591564420383,3.155767216088329,2.7818601733534636,2.455488585374247,2.742619617367164,2.3996448465156655,3.9960808360560094,3.4413377136494656,3.373580760861989,2.721360122895463,3.0026596038375164,2.240540390441762,2.2840722588780777,3.255539302749756,3.2511948818224656,2.284072258877252,0.7445541656776224,0.23968741786647008,-0.31092856117894124,3.005951228136177,3.1257949370686973,2.645011743507005,1.561918220169453,1.9231327742487163,1.803289065315515,3.4867344216982676,0.7204706114285295,1.5621932896189363,2.0646981814074374,1.0814100960570592,1.928913128864463,1.5190460112433026,1.8535313315799486,2.2466403303170455,1.337941233078511,0.4878658431001416,1.9334250622262736,1.6200980216126706,2.1691089793863942,1.3954486238530446,2.824959314365271,3.1606742644864325,3.484204196650538,1.2158127451592853,2.069108039971369,2.827145724149591,1.5673266214972426,1.8322691746388315,2.6382455237088744,2.871932189448698,4.21512194975432,3.563036430942389,3.160484942190285,4.969264255837634,3.9691871722694514,2.9961631137389144,2.019264794967546,1.998892877702262,3.9590140087984724,4.9488213441811055,3.9862922875407576,3.0048206470523042,3.9641091099009147,2.999402371612378,3.9919537316901343,4.989722449805852
8,4.9838410831835125,3.9885951056615436,2.9936425585569357,3.9813626808365,3.9891785778000313,3.006806262699408,2.01693450119379,4.967936664920805,4.005335429220767,4.960618388018284,3.97658677549375,3.0055742163125236,3.9707788383536515,3.0004333235633,3.9808077648160034,4.9926662072999894,4.956032851901492,1.0278763268730438,2.9979486879831376,2.0274191489837805,2.9971734175632707,3.99308527853542,3.9141081958098902,4.397017440687361,3.6197469516079632,3.1395167894263896,1.7752460271106894,3.6350095369731603,2.6915153885320833,1.946138592790697,1.0090628294311434,2.5959976284560944,3.6549005051361974,4.34258234077284,4.200733450656811,2.9518171505877104,1.7943435923547186,4.188881289353181,4.105508261695649,2.536330855240481,3.3991886735996646,3.0264670827834195,3.5999505542359946,4.342282198750731,2.7916725252602497,3.1531371969084048,3.498065677187912,3.4792995192446465,2.8155458680267644,3.3807878086458443,3.736511160344235,3.016716279348351,3.105119987051194,2.0263444248748077,4.4291151321271025,3.364147131693467,4.253403126167251,3.1486253967405777,3.2037832513873927,2.7042445367319323,2.378045007287586,3.2038535479140764,3.389541218433705,3.091582656664179,3.546987681702689,3.8805383640852344,1.8658092478509636,2.9471474532890825,2.492229915530863,2.3468334983548003,3.623642741559527,2.0466765208878024,2.4119887605493195,3.5361487397860354,2.946088736571831,2.440367252114287,2.4178686490262673,1.633430073472591,1.9335870509395312,1.633430073472573,2.224047147827615,1.8400532971800492,2.668595540214472,3.646305014513395,3.1664901394282303,2.6469904758218807,2.34683349835488,2.281138399205967,3.0281666285217783,3.076851049577362,1.9529369024648096,3.119840170352736,3.3228096374091183,2.6283754423627594,2.93624465630164,3.4917149904280103,3.2037781684835744,2.936244656301426,2.952291621672992,2.146511444092531,0.6416867488483176,2.3935333635483786,3.466789085594163,2.6648890099248455,3.4789097470791353,3.207600302678023,2.1343445806319967,3.1954334392175743,2.9484115197618994,3.4789559490545554,2.4741989376093443,2.677055873385158,3.2209607700068177,1.4619755385822293,2.1724006409903107,2.9574625905771352,2.8417003107286587,2.8005749371938147,3.218231651462437,3.507924418285646,2.4389123085454876,2.5195142924854217,3.077113055054014,3.284849323481637,3.1807826864389206,1.735150667281322,1.929473147106352,3.0787947881318862,2.678266226043622,2.563774492316134,2.743335502128084,2.3816587260250617,3.0235752756880303,3.5362499707998816,3.503402631079613,4.347129304049936,3.0968030969807616,3.064325586237636,2.8630710905447256,1.8995415200872505,2.440736417674841,3.5856504161561156,3.2316770939014647,3.3923715807603463,2.6298288222978514,1.1413422486157492,3.4068452678017014,4.407675950968697
